"sample.id","lab.id.x","method","cas.number","analyte","result","units","dilution","result.reported.to","mdl","rl","non.detect","duplicate","location.name","treatment.name","method.name","event.type","event.count","flow.vol.liter","collected","received","flag"
"K-MT1-02-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1317,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-ST2-02-ISC-4",NA,"EPA150.1",NA,"pH",8.11,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-ST2-02-ISC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",270,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-ST2-02-ISC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1298,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT2-02-ISC-4",NA,"EPA150.1",NA,"pH",8.03,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT2-02-ISC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",676.666666666666,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT2-02-ISC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1285,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-ST2-02-GB-4",NA,"EPA150.1",NA,"pH",8.22,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-ST2-02-GB-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",406.666666666666,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-ST2-02-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1301,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT2-02-GB-4",NA,"EPA150.1",NA,"pH",8.09,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT2-02-GB-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",429.999999999997,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT2-02-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1304,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT1-02-LC-4-D",NA,"EPA150.1",NA,"pH",8.13,"pH",1,"RL",0.1,0.1,FALSE,TRUE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT1-02-LC-4-D",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",453.333333333328,NA,1,"RL",2.5,2.5,FALSE,TRUE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT1-02-LC-4-D",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1298,NA,1,"RL",5,5,FALSE,TRUE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT1-02-LC-4",NA,"EPA150.1",NA,"pH",8.02,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT1-02-LC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",380.000000000003,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-MT1-02-LC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.13,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 2",NA,2023-08-15 00:00:00,NA,NA
"K-ST1-02-ISC-4",NA,"EPA150.1",NA,"pH",8.04,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 2",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-02-ISC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",426.666666666664,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 2",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-02-ISC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.118,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 2",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-02-GB-4",NA,"EPA150.1",NA,"pH",8.06,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 2",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-02-GB-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",1646.66666666666,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 2",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-02-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1305,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 2",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-ISC-4",NA,"EPA150.1",NA,"pH",8.29,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","CT1","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-ISC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",919.999999999995,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","CT1","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-ISC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1623,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","CT1","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-LC-4",NA,"EPA150.1",NA,"pH",8.18,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-LC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",3206.66666666666,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-LC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1618,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-LC-4",NA,"EPA150.1",NA,"pH",8.07,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-LC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",180.000000000002,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-LC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1623,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-ISC-4",NA,"EPA150.1",NA,"pH",8.19,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","CT2","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-ISC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",1083.33333333333,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","CT2","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-ISC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1618,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","CT2","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-LC-4",NA,"EPA150.1",NA,"pH",8.2,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-LC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",616.666666666673,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-LC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1621,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","CT1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-GBH-4",NA,"EPA150.1",NA,"pH",8.29,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-GBH-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",836.666666666663,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-GBH-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1613,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","CT2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-INF-03-GBH-4",NA,"EPA150.1",NA,"pH",8,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-INF-03-GBH-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",29.9999999999967,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-INF-03-GBH-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1623,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","Inflo","Hourly Grab","Inflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-GBH-4",NA,"EPA150.1",NA,"pH",8.26,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-GBH-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",349.999999999998,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-GBH-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.162,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-LC-4",NA,"EPA150.1",NA,"pH",8.26,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-LC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",976.666666666663,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-LC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1615,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","CT2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST2-03-GBH-4",NA,"EPA150.1",NA,"pH",8.33,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST2-03-GBH-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",186.666666666668,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST2-03-GBH-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1606,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","ST2","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST2-03-GB-4",NA,"EPA150.1",NA,"pH",8.29,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST2-03-GB-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",283.333333333339,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST2-03-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1639,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","ST2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-GB-4",NA,"EPA150.1",NA,"pH",8.31,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-GB-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",646.666666666662,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT2-03-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1628,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","CT2","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-GBH-4",NA,"EPA150.1",NA,"pH",8.22,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-GBH-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",143.333333333332,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-GBH-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1623,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","ST1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST2-03-LC-4",NA,"EPA150.1",NA,"pH",8.2,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST2-03-LC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",1063.33333333333,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST2-03-LC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.162,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","ST2","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-GB-4",NA,"EPA150.1",NA,"pH",8.2,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-GB-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",233.333333333337,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1631,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","ST1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-LC-4",NA,"EPA150.1",NA,"pH",8.2,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-LC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",133.333333333333,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-LC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1619,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","ST1","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-GB-4",NA,"EPA150.1",NA,"pH",8.3,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-GB-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",100.000000000004,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1637,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-INF-03-GB-4",NA,"EPA150.1",NA,"pH",8.01,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-INF-03-GB-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",26.6666666666637,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-INF-03-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1622,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","Inflo","Grab Sample","Inflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-GB-4",NA,"EPA150.1",NA,"pH",8.26,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","CT1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-GB-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",743.333333333333,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","CT1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1629,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","CT1","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-GBH-4",NA,"EPA150.1",NA,"pH",8.29,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","CT1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-GBH-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",530.000000000001,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","CT1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-CT1-03-GBH-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1617,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","CT1","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-LC-4-D",NA,"EPA150.1",NA,"pH",8.23,"pH",1,"RL",0.1,0.1,FALSE,TRUE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-LC-4-D",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",2226.66666666667,NA,1,"RL",2.5,2.5,FALSE,TRUE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-LC-4-D",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1624,NA,1,"RL",5,5,FALSE,TRUE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-GB-4",NA,"EPA150.1",NA,"pH",8.26,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-GB-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",629.999999999997,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-GB-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.164,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","Grab Sample","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-GBH-4",NA,"EPA150.1",NA,"pH",8.31,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-GBH-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",109.999999999995,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-GBH-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1622,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","Hourly Grab","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-ISC-4",NA,"EPA150.1",NA,"pH",8.24,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-ISC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",116.666666666669,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST1-03-ISC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1619,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","ST1","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-ISC-4",NA,"EPA150.1",NA,"pH",8.28,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-ISC-4",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",139.999999999999,NA,1,"RL",2.5,2.5,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-ISC-4",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1619,NA,1,"RL",5,5,FALSE,FALSE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-ISC-4-D",NA,"EPA150.1",NA,"pH",8.23,"pH",1,"RL",0.1,0.1,FALSE,TRUE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-ISC-4-D",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",476.666666666673,NA,1,"RL",2.5,2.5,FALSE,TRUE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT2-03-ISC-4-D",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.1616,NA,1,"RL",5,5,FALSE,TRUE,"Kerbel","MT","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-LC-4-D",NA,"EPA150.1",NA,"pH",8.27,"pH",1,"RL",0.1,0.1,FALSE,TRUE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-LC-4-D",NA,"E160.2 - TSS_W_160.2",NA,"Suspended Solids (Residue, Non-Filterable)",156.666666666664,NA,1,"RL",2.5,2.5,FALSE,TRUE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-MT1-03-LC-4-D",NA,"E120.1 - COND_W",NA,"Specific Conductance",0.163,NA,1,"RL",5,5,FALSE,TRUE,"Kerbel","MT","Low-Cost Sampler","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
"K-ST2-03-ISC-4",NA,"EPA150.1",NA,"pH",8.26,"pH",1,"RL",0.1,0.1,FALSE,FALSE,"Kerbel","ST2","ISCO","Outflow","Irrigation 3",NA,2023-08-23 00:00:00,NA,NA
